,close,signal,nav
2012-01-26,3505.9866161461005,1,1084610.4980927764
2012-01-27,3549.5810864093723,1,1098096.8644949144
2012-01-30,3489.051315201039,-1,1079371.4007417532
2012-01-31,3516.384737884586,0,1069836.1735613993
2012-02-01,3592.0030778208647,0,1069301.2554746186
2012-02-02,3458.3820885748037,0,1069301.2554746186
2012-02-03,3416.5900323190835,1,1069301.2554746186
2012-02-06,3445.6969655923986,0,1077876.2960880767
2012-02-07,3434.71070113273,0,1077337.3579400324
2012-02-08,3453.3218232133177,1,1077337.3579400324
2012-02-09,3421.5017252301705,0,1066871.7313794892
2012-02-10,3425.3966455522796,0,1066338.2955137994
2012-02-13,3416.827853931721,0,1066338.2955137994
2012-02-14,3476.090823617465,0,1066338.2955137994
2012-02-15,3488.7372894792024,-1,1066338.2955137994
2012-02-16,3505.7622189569497,0,1060601.4286455833
2012-02-17,3483.4371558533812,0,1060071.1279312607
2012-02-20,3457.2768335871283,0,1060071.1279312607
2012-02-21,3434.1474421025455,0,1060071.1279312607
2012-02-22,3453.753806108931,0,1060071.1279312607
2012-02-23,3431.2071479970473,0,1060071.1279312607
2012-02-24,3445.3690770252615,0,1060071.1279312607
2012-02-27,3551.851471858853,1,1060071.1279312607
2012-02-28,3597.442976845029,0,1073148.147306866
2012-02-29,3578.9986910189873,1,1072611.5732332126
2012-03-01,3642.617908083982,0,1091141.691995782
2012-03-02,3619.4165016761053,0,1090596.1211497844
2012-03-05,3507.8445321509566,-1,1090596.1211497844
2012-03-06,3453.8898241009074,0,1106825.4534292466
2012-03-07,3356.0497360301047,0,1106272.040702532
2012-03-08,3337.4435083242474,0,1106272.040702532
2012-03-09,3337.440662258584,0,1106272.040702532
2012-03-12,3420.42177566196,0,1106272.040702532
2012-03-13,3436.20813244586,0,1106272.040702532
2012-03-14,3423.90373724204,1,1106272.040702532
2012-03-15,3465.4736421966186,0,1119150.2471249315
2012-03-16,3349.474819823245,0,1118590.6720013693
2012-03-19,3360.269682285245,0,1118590.6720013693
2012-03-20,3398.059093987572,1,1118590.6720013693
2012-03-21,3321.5977384779203,1,1092861.4320952434
2012-03-22,3377.493532395486,0,1111252.0868940523
2012-03-23,3393.5146423446026,1,1110696.4608506053
2012-03-26,3371.223018808329,0,1102845.0700278173
2012-03-27,3402.058092432163,1,1102293.6474928034
2012-03-28,3516.7402093829323,0,1138900.4108402752
2012-03-29,3525.0806999392667,0,1138330.960634855
2012-03-30,3536.9299277551677,0,1138330.960634855
2012-04-02,3511.259367416092,0,1138330.960634855
2012-04-03,3465.1893547828554,0,1138330.960634855
2012-04-04,3507.0368177348005,1,1138330.960634855
2012-04-05,3460.65530520802,0,1122707.0596458272
2012-04-06,3463.022352388994,0,1122145.7061160044
2012-04-09,3436.84244339798,-1,1122145.7061160044
2012-04-10,3460.158852307221,1,1113971.7128074828
2012-04-11,3476.072263085896,0,1117980.9421436414
2012-04-12,3528.740934039609,0,1117421.9516725698
2012-04-13,3500.2746369558245,0,1117421.9516725698
2012-04-16,3484.627491870079,0,1117421.9516725698
2012-04-17,3431.9783325804196,-1,1117421.9516725698
2012-04-18,3407.620591608295,0,1124793.9068658706
2012-04-19,3425.412686008422,0,1124231.5099124375
2012-04-20,3462.7882315886877,1,1124231.5099124375
2012-04-23,3413.334858543507,0,1107613.8237527793
2012-04-24,3456.3083821481505,0,1107060.016840903
2012-04-25,3525.0028191961487,-1,1107060.016840903
2012-04-26,3545.2249788020945,0,1100155.5289745189
2012-04-27,3643.363694547841,1,1099605.4512100318
2012-04-30,3599.344343518617,0,1085770.1457434027
2012-05-01,3530.4159664889216,0,1085227.2606705308
2012-05-02,3434.5071419014316,0,1085227.2606705308
2012-05-03,3509.8940727384584,0,1085227.2606705308
2012-05-04,3542.6045868557376,0,1085227.2606705308
2012-05-07,3537.8756403474877,0,1085227.2606705308
2012-05-08,3550.9420775800068,0,1085227.2606705308
2012-05-09,3489.1781756695227,0,1085227.2606705308
2012-05-10,3615.381284989015,0,1085227.2606705308
2012-05-11,3620.5037082245412,-1,1085227.2606705308
2012-05-14,3624.538407296982,0,1083475.2668613913
2012-05-15,3662.0703454678023,0,1082933.5292279604
2012-05-16,3686.527820418394,1,1082933.5292279604
2012-05-17,3696.9117774575875,0,1085442.3948605475
2012-05-18,3651.0567287513745,0,1084899.6736631172
2012-05-21,3674.863775300922,0,1084899.6736631172
2012-05-22,3776.5619964654325,0,1084899.6736631172
2012-05-23,3850.658307892718,0,1084899.6736631172
2012-05-24,3940.500569066857,0,1084899.6736631172
2012-05-25,3908.033878161105,-1,1084899.6736631172
2012-05-28,3847.77237029704,0,1101086.2728198257
2012-05-29,3838.2781807510073,0,1100535.7296834157
2012-05-30,3839.239412536976,0,1100535.7296834157
2012-05-31,3899.9863949552914,1,1100535.7296834157
2012-06-01,3798.657217878834,0,1071391.4185223442
2012-06-04,3883.532767271786,0,1070855.7228130833
2012-06-05,3871.981154395646,0,1070855.7228130833
2012-06-06,3844.8296960749744,0,1070855.7228130833
2012-06-07,3784.0994594125827,0,1070855.7228130833
2012-06-08,3687.827352661951,0,1070855.7228130833
2012-06-11,3731.0655648932334,0,1070855.7228130833
2012-06-12,3732.8273640666157,0,1070855.7228130833
2012-06-13,3658.239681368988,0,1070855.7228130833
2012-06-14,3584.84492356834,-1,1070855.7228130833
2012-06-15,3564.4902841757753,1,1076400.5808619605
2012-06-18,3651.426882232192,0,1101577.1918439365
2012-06-19,3634.834675545456,0,1101026.4032480146
2012-06-20,3550.5001372036227,0,1101026.4032480146
2012-06-21,3535.072587220558,0,1101026.4032480146
2012-06-22,3518.265859413008,0,1101026.4032480146
2012-06-25,3373.590901539642,0,1101026.4032480146
2012-06-26,3368.5758260153934,0,1101026.4032480146
2012-06-27,3354.6282862785743,1,1101026.4032480146
2012-06-28,3387.377279441902,0,1111224.4747107776
2012-06-29,3479.0034856085103,0,1110668.8624734222
2012-07-02,3535.395332220641,1,1110668.8624734222
2012-07-03,3518.684119135876,1,1104863.5850278214
2012-07-04,3457.8264296107563,-1,1085754.3263536594
2012-07-05,3588.8729899129467,1,1043520.072327196
2012-07-06,3589.5271498640845,0,1042666.7593314201
2012-07-09,3587.7281596343682,1,1042145.4259517544
2012-07-10,3583.8674718097536,0,1040502.919847387
2012-07-11,3591.9419418414614,0,1039982.6683874633
2012-07-12,3581.569463396215,0,1039982.6683874633
2012-07-13,3548.1489812986088,0,1039982.6683874633
2012-07-16,3516.4527489140733,1,1039982.6683874633
2012-07-17,3512.1431872522594,0,1038188.1342805799
2012-07-18,3480.9218472839184,0,1037669.0402134396
2012-07-19,3441.1183613742305,0,1037669.0402134396
2012-07-20,3444.045085116393,0,1037669.0402134396
2012-07-23,3428.290510412804,0,1037669.0402134396
2012-07-24,3503.0488389232096,0,1037669.0402134396
2012-07-25,3361.0985411659485,0,1037669.0402134396
2012-07-26,3413.5702038451004,0,1037669.0402134396
2012-07-27,3474.7632538016173,0,1037669.0402134396
2012-07-30,3364.024545482477,0,1037669.0402134396
2012-07-31,3344.134553518929,0,1037669.0402134396
2012-08-01,3322.9076545939465,-1,1037669.0402134396
2012-08-02,3250.1619661508184,0,1059867.0418359463
2012-08-03,3209.696346301181,1,1059337.1083150285
2012-08-06,3153.70228379447,-1,1040327.003651385
2012-08-07,3234.1024029252444,1,1012764.7010451742
2012-08-08,3276.926786573494,1,1025162.4653563626
2012-08-09,3336.8165150950445,0,1043898.5268369656
2012-08-10,3370.2664445233654,0,1043376.577573547
2012-08-13,3310.4787186100143,0,1043376.577573547
2012-08-14,3281.7597583625984,0,1043376.577573547
2012-08-15,3303.189339833569,1,1043376.577573547
2012-08-16,3239.9466480504193,0,1022878.4554444384
2012-08-17,3271.949731715567,0,1022367.0162167163
2012-08-20,3257.4698582982282,0,1022367.0162167163
2012-08-21,3236.4718327288742,-1,1022367.0162167163
2012-08-22,3268.310302399956,0,1011798.3988977026
2012-08-23,3287.376923500715,0,1011292.4996982537
2012-08-24,3266.8380796625665,1,1011292.4996982537
2012-08-27,3320.915832068834,0,1027527.3297363039
2012-08-28,3264.2762058314574,0,1027013.5660714359
2012-08-29,3291.684765317503,0,1027013.5660714359
2012-08-30,3318.1861034228273,-1,1027013.5660714359
2012-08-31,3299.963627105005,0,1032140.1077373144
2012-09-03,3313.297287388162,0,1031624.0376834458
2012-09-04,3248.286863406542,-1,1031624.0376834458
2012-09-05,3290.524859063842,0,1017693.8526563215
2012-09-06,3278.568317716321,0,1017185.0057299933
2012-09-07,3250.032448297986,0,1017185.0057299933
2012-09-10,3298.3586041915387,0,1017185.0057299933
2012-09-11,3260.64645839617,0,1017185.0057299933
2012-09-12,3188.918444981148,0,1017185.0057299933
2012-09-13,3111.6723059571327,0,1017185.0057299933
2012-09-14,3137.230420560001,0,1017185.0057299933
2012-09-17,3074.217305837143,0,1017185.0057299933
2012-09-18,3152.4259307332004,0,1017185.0057299933
2012-09-19,3051.191327038921,0,1017185.0057299933
2012-09-20,3126.1286567816624,0,1017185.0057299933
2012-09-21,3133.2435602149917,0,1017185.0057299933
2012-09-24,3125.904027908483,0,1017185.0057299933
2012-09-25,3097.5583711380064,-1,1017185.0057299933
2012-09-26,3113.3263315528984,1,1011498.4856521656
2012-09-27,3108.7700606946087,1,1009006.6858480575
2012-09-28,3157.4168690923498,0,1024795.8738420781
2012-10-01,3159.9738815136375,0,1024283.4759051572
2012-10-02,3164.2357256904834,1,1024283.4759051572
2012-10-03,3144.1041027518763,0,1017254.5982136376
2012-10-04,3138.556547594535,0,1016745.9709145308
2012-10-05,3150.183714429903,1,1016745.9709145308
2012-10-08,3066.4926153486444,0,989225.6533867605
2012-10-09,3001.6688068114904,0,988731.0405600672
2012-10-10,3032.3767471294755,0,988731.0405600672
2012-10-11,3037.3567845215393,1,988731.0405600672
2012-10-12,3026.171931224486,0,984595.7423395975
2012-10-15,3024.2105990875025,0,984103.4444684278
2012-10-16,3037.175920647843,1,984103.4444684278
2012-10-17,3009.765928173589,-1,974730.0277177849
2012-10-18,2971.8282703298137,0,986041.6266485623
2012-10-19,2977.788516330099,0,985548.605835238
2012-10-22,2931.30682248536,1,985548.605835238
2012-10-23,2946.5149420679536,0,990169.0257353388
2012-10-24,2868.5027625907455,1,989673.9412224712
2012-10-25,2910.091258857794,1,1003527.7224741942
2012-10-26,2927.983420822581,0,1009697.7284807105
2012-10-29,2936.469288351871,0,1009192.8796164702
2012-10-30,2976.982416146633,0,1009192.8796164702
2012-10-31,3048.539431366521,0,1009192.8796164702
2012-11-01,3092.038113256227,0,1009192.8796164702
2012-11-02,3003.725073982246,0,1009192.8796164702
2012-11-05,2943.2198292263342,0,1009192.8796164702
2012-11-06,2912.8357322006777,0,1009192.8796164702
2012-11-07,2911.20123892027,0,1009192.8796164702
2012-11-08,2931.029611114126,0,1009192.8796164702
2012-11-09,2896.3225046216526,0,1009192.8796164702
2012-11-12,2901.6666226657426,0,1009192.8796164702
2012-11-13,2866.0100076155354,0,1009192.8796164702
2012-11-14,2836.9729527928416,0,1009192.8796164702
2012-11-15,2774.3898396534382,0,1009192.8796164702
2012-11-16,2733.3024815724143,0,1009192.8796164702
2012-11-19,2675.254366170953,0,1009192.8796164702
2012-11-20,2633.5171282097417,0,1009192.8796164702
2012-11-21,2672.599844154772,0,1009192.8796164702
2012-11-22,2631.960092959955,-1,1009192.8796164702
2012-11-23,2733.342433722739,0,969814.4656403225
2012-11-26,2750.925627145712,0,969329.5584075025
2012-11-27,2755.890414576878,0,969329.5584075025
2012-11-28,2717.7379764310035,0,969329.5584075025
2012-11-29,2743.65233819278,0,969329.5584075025
2012-11-30,2717.3003901270217,1,969329.5584075025
2012-12-03,2719.6353788952465,0,969677.8429922385
2012-12-04,2821.4306461668666,1,969193.0040707424
2012-12-05,2814.622365916011,0,966369.6871050845
2012-12-06,2860.405952999008,0,965886.502261532
2012-12-07,2827.45126994341,0,965886.502261532
2012-12-10,2823.213783952905,0,965886.502261532
2012-12-11,2895.453178993842,1,965886.502261532
2012-12-12,2865.4003170176957,0,955378.3049508018
2012-12-13,2940.5067038822353,0,954900.6157983264
2012-12-14,2968.8550841207493,1,954900.6157983264
2012-12-17,2940.909289803567,-1,945434.6984058663
2012-12-18,2965.935886974913,0,936443.7883060763
2012-12-19,3006.3074305587625,0,935975.5664119234
2012-12-20,3031.4110873983072,1,935975.5664119234
2012-12-21,2957.0493714033096,0,912547.726849751
2012-12-24,2921.9070500137304,0,912091.4529863261
2012-12-25,2908.2029928901197,0,912091.4529863261
2012-12-26,2902.1134328107323,-1,912091.4529863261
2012-12-27,2926.2955761669077,0,904035.3162293814
2012-12-28,2931.235185342143,0,903583.2985712667
2012-12-31,2869.6567934582613,0,903583.2985712667
2013-01-01,2883.217421305906,0,903583.2985712667
2013-01-02,2906.806253182153,1,903583.2985712667
2013-01-03,2928.373649013393,0,909835.7510199324
2013-01-04,2972.986343938312,0,909380.8331444225
2013-01-07,3007.270668960237,0,909380.8331444225
2013-01-08,3025.0467919229004,0,909380.8331444225
2013-01-09,3018.9093634576357,-1,909380.8331444225
2013-01-10,2940.7483061899675,0,932470.4624871269
2013-01-11,2956.8298851055533,0,932004.2272558834
2013-01-14,2963.157358406375,0,932004.2272558834
2013-01-15,2972.339389427751,0,932004.2272558834
2013-01-16,2912.5188907874767,0,932004.2272558834
2013-01-17,2862.4530894991585,-1,932004.2272558834
2013-01-18,2904.885521086531,0,917722.3810478124
2013-01-21,2900.3357095694496,0,917263.5198572886
2013-01-22,2927.164309445793,0,917263.5198572886
2013-01-23,2925.5633454977915,0,917263.5198572886
2013-01-24,2924.028302866386,0,917263.5198572886
2013-01-25,2962.3445313262314,0,917263.5198572886
2013-01-28,2936.5417104141598,0,917263.5198572886
2013-01-29,2937.9306597923596,0,917263.5198572886
2013-01-30,2914.7147171528263,0,917263.5198572886
2013-01-31,2892.8992219449974,-1,917263.5198572886
2013-02-01,2876.6878142148166,0,921945.1061884796
2013-02-04,2883.4959172202034,0,921484.1336353854
2013-02-05,2860.008016199373,1,921484.1336353854
2013-02-06,2911.124738026689,1,937493.0125837986
2013-02-07,2869.258414954837,0,924010.4624100666
2013-02-08,2858.457391584763,0,923548.4571788617
2013-02-11,2836.858352655421,0,923548.4571788617
2013-02-12,2895.710631338835,0,923548.4571788617
2013-02-13,2901.474273813815,0,923548.4571788617
2013-02-14,2943.6064663880234,0,923548.4571788617
2013-02-15,2875.200375806317,0,923548.4571788617
2013-02-18,2883.974242170134,1,923548.4571788617
2013-02-19,2919.7112647570725,1,934530.9155622453
2013-02-20,2920.536772121291,1,934795.1410567998
2013-02-21,2964.4384754473363,0,948847.0438936527
2013-02-22,2938.624010539928,0,948372.6203717059
2013-02-25,2997.96349432853,0,948372.6203717059
2013-02-26,3098.5082946289967,0,948372.6203717059
2013-02-27,3078.7186679059755,0,948372.6203717059
2013-02-28,3055.2427556835696,-1,948372.6203717059
2013-03-01,3118.9741423762853,0,928115.6845286862
2013-03-04,3189.943676579956,1,927651.6266864219
2013-03-05,3161.933775099375,0,919042.3809828927
2013-03-06,3139.044889958214,-1,918582.8597924013
2013-03-07,3122.843908591353,0,922864.4829773365
2013-03-08,3056.953979656091,0,922403.0507358478
2013-03-11,3011.9845066971416,0,922403.0507358478
2013-03-12,2963.8197408893643,0,922403.0507358478
2013-03-13,2926.937920161402,0,922403.0507358478
2013-03-14,2922.70727967795,0,922403.0507358478
2013-03-15,2930.2771631350784,0,922403.0507358478
2013-03-18,2995.728685884149,0,922403.0507358478
2013-03-19,2948.1130374984473,-1,922403.0507358478
2013-03-20,2988.9375701546664,0,909168.7048337248
2013-03-21,2976.60849124601,0,908714.120481308
2013-03-22,2971.682474095246,0,908714.120481308
2013-03-25,2999.0560972991193,0,908714.120481308
2013-03-26,2945.8245085857425,1,908714.120481308
2013-03-27,2960.0520994324365,0,912648.6238793669
2013-03-28,2964.7663919134884,1,912192.2995674273
2013-03-29,2983.992638484191,0,917651.6894131727
2013-04-01,2994.251582792634,0,917192.863568466
2013-04-02,3101.841986587359,0,917192.863568466
2013-04-03,3069.393944066632,0,917192.863568466
2013-04-04,3042.2073152682624,0,917192.863568466
2013-04-05,3011.064157437093,0,917192.863568466
2013-04-08,2983.3033874467133,0,917192.863568466
2013-04-09,2952.1406458263423,0,917192.863568466
2013-04-10,3002.1879692899724,0,917192.863568466
2013-04-11,3063.5160519991828,0,917192.863568466
2013-04-12,3034.6015396092935,0,917192.863568466
2013-04-15,2994.0597846536734,0,917192.863568466
2013-04-16,3012.6212328526094,0,917192.863568466
2013-04-17,2985.048410471135,-1,917192.863568466
2013-04-18,3010.802328192072,0,908821.058942231
2013-04-19,3017.366749695874,0,908366.6484127599
2013-04-22,2946.166243972561,0,908366.6484127599
2013-04-23,3012.026866535912,1,908366.6484127599
2013-04-24,3090.590026407092,0,931605.5320441528
2013-04-25,3059.5483583262967,1,931139.7292781308
2013-04-26,3039.157452952829,-1,924468.4127196975
2013-04-29,3049.6176313410683,0,920362.1070178485
2013-04-30,3062.345761941363,0,919901.9259643396
2013-05-01,3090.0233422509955,0,919901.9259643396
2013-05-02,3180.6104891069017,0,919901.9259643396
2013-05-03,3169.5159887931936,0,919901.9259643396
2013-05-06,3128.92943757304,0,919901.9259643396
2013-05-07,3061.6028589996254,-1,919901.9259643396
2013-05-08,3025.511413669945,0,930286.1607428283
2013-05-09,3021.523358862695,0,929821.0176624568
2013-05-10,3100.3862899474275,0,929821.0176624568
2013-05-13,3073.7885053025325,0,929821.0176624568
2013-05-14,3081.612668105457,0,929821.0176624568
2013-05-15,3078.363516186624,0,929821.0176624568
2013-05-16,3130.761125856283,1,929821.0176624568
2013-05-17,3246.9209791355916,1,963855.0256740055
2013-05-20,3218.4752688960925,0,955410.8593547787
2013-05-21,3192.2900235287157,1,954933.1539251014
2013-05-22,3239.7644463755123,0,968657.0600322388
2013-05-23,3270.3513117577622,0,968172.7315022227
